timestamp,aircraft_id,latitude,longitude,altitude,speed,heading,latitude_change,longitude_change,altitude_change,speed_change,position_change,speed_anomaly,altitude_anomaly,position_anomaly,altitude_change_anomaly,evidence_count,risk_score,risk_level,explanation
2026-09-23 10:02:10,A123,13.075984151250337,77.73940552936179,32050,477,315,0.008207670363880482,0.00913788741958399,-26.0,1.0,0.012282786300148405,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:20,A123,13.080986862284837,77.75335052985136,32037,479,315,0.005002711034499896,0.013945000489570702,-13.0,2.0,0.014815200179168493,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:30,A123,13.088109160485434,77.76797271321834,31992,482,315,0.007122298200597399,0.01462218336698129,-45.0,3.0,0.016264543586460005,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:40,A123,13.098784754085935,77.77561571908393,31973,484,315,0.010675593600501188,0.007643005865588748,-19.0,2.0,0.013129502556627419,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:50,A123,13.107232891987998,77.78740400731841,31892,479,315,0.008448137902062669,0.011788288234484412,-81.0,-5.0,0.01450292292993214,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:00,A123,13.11971698438867,77.80228966241167,31859,481,315,0.012484092400672608,0.014885655093252126,-33.0,2.0,0.01942769390905144,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:10,A123,13.13440285328536,77.81104298431377,31834,481,315,0.014685868896689769,0.008753321902105426,-25.0,0.0,0.017096648489474144,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:20,A123,13.145200609404164,77.82570341880361,31743,478,315,0.010797756118803292,0.014660434489840668,-91.0,-3.0,0.0182076872949879,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:30,A123,13.159330486190168,77.83746136167406,31693,477,315,0.014129876786004303,0.011757942870445959,-50.0,-1.0,0.01838212823729435,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:40,A123,13.172489128844337,77.84281399511545,31646,472,315,0.013158642654168773,0.005352633441390253,-47.0,-5.0,0.01420565244041959,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:50,A123,13.179467703143407,77.85151813760031,31583,472,315,0.006978574299070672,0.00870414248485929,-63.0,0.0,0.011156280547045335,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:00,A123,13.189813054267791,77.86508785388901,31530,475,315,0.01034535112438384,0.013569716288699851,-53.0,3.0,0.017063513414376185,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:10,A123,13.197389554810982,77.87933471114236,31443,473,315,0.007576500543191145,0.014246857253354506,-87.0,-2.0,0.01613617990970712,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:20,A123,13.212299176982365,77.88596296900921,31474,468,315,0.014909622171382253,0.006628257866850618,31.0,-5.0,0.016316575487608922,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:30,A123,13.221783737633844,77.89782193268759,31433,464,315,0.009484560651479512,0.011858963678378132,-41.0,-4.0,0.015185253052770811,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:40,A123,13.234586013944597,77.90731012032616,31430,466,315,0.012802276310752703,0.00948818763856707,-3.0,2.0,0.0159349924192488,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:50,A123,13.24248586119782,77.9212797103679,31475,461,315,0.007899847253222347,0.013969590041739366,45.0,-5.0,0.016048583506294515,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:00,A123,13.253818494353824,77.93386005976724,31554,456,315,0.0113326331560053,0.01258034939934305,79.0,-5.0,0.016932033701187274,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:10,A123,13.259370039881452,77.94373864079401,31467,455,315,0.005551545527627155,0.00987858102676853,-87.0,-1.0,0.011331638047861758,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:20,A123,13.26777004874561,77.957964157786,31468,460,315,0.008400008864159147,0.014225516991984932,1.0,5.0,0.016520456489068462,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:30,A123,13.27966740106467,77.96301635628511,31499,463,315,0.01189735231905864,0.005052198499114979,31.0,3.0,0.012925621914564485,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:40,A123,13.291556385148713,77.97388785845845,31459,460,315,0.011888984084043486,0.010871502173344538,-40.0,-3.0,0.01611016766069411,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:50,A123,13.300043401388056,77.98089619362213,31424,465,315,0.008487016239342893,0.007008335163675383,-35.0,5.0,0.011006643739727331,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:06:00,A123,13.313743943243075,77.995028193302,31521,466,315,0.013700541855019566,0.014131999679875662,97.0,1.0,0.019682943430116055,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:06:10,A123,13.320232053786464,78.00909254742068,31524,465,315,0.006488110543388714,0.01406435411867335,3.0,-1.0,0.01548875834916007,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:06:20,A123,13.33094585795271,78.02374105249264,31581,465,315,0.010713804166245566,0.014648505071960471,57.0,0.0,0.018148396638709232,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:06:30,A123,13.342592700958226,78.0304669421147,31568,470,315,0.011646843005516772,0.006725889622060777,-13.0,5.0,0.013449406797450205,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:06:40,A123,13.352415680986836,78.03576758555168,31540,475,315,0.009822980028609152,0.005300643436982,-28.0,5.0,0.011161888616559233,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:06:50,A123,13.36252826075009,78.04315193257577,31603,477,315,0.010112579763253748,0.007384347024085969,63.0,2.0,0.01252169519036047,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:07:00,A123,13.370298151933982,78.05092790117764,31584,482,315,0.007769891183892597,0.007775968601876571,-19.0,5.0,0.010992583713891023,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:07:10,A123,13.37847913453243,78.0617930254335,31581,478,315,0.008180982598448239,0.01086512425585795,-3.0,-4.0,0.0136007132670072,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:07:20,A123,13.393333758307838,78.07162134273773,31560,479,315,0.014854623775407916,0.009828317304226175,-21.0,1.0,0.01781167225561558,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:07:30,A123,13.39842414489679,78.07926559865993,31499,482,315,0.005090386588952001,0.007644255922201637,-61.0,3.0,0.009184045090759147,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:07:40,A123,13.412280024294672,78.09104475910446,31478,480,315,0.01385587939788202,0.011779160444532977,-21.0,-2.0,0.018186093991473314,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:07:50,A123,13.424577815525607,78.10009354366201,31574,479,315,0.012297791230935218,0.009048784557549538,96.0,-1.0,0.015268142360110941,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:08:00,A123,13.438511173516948,78.10551006122681,31479,482,315,0.013933357991341211,0.0054165175647966635,-95.0,3.0,0.014949151395467996,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:08:10,A123,13.44799624970172,78.11662455959343,31451,479,315,0.009485076184772012,0.011114498366623593,-28.0,-3.0,0.014611596222610579,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:08:20,A123,13.4599872164833,78.13121164332452,31541,475,315,0.01199096678158007,0.014587083731086636,90.0,-4.0,0.018882963118501534,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:08:30,A123,13.465966944749717,78.14520206049392,31571,480,315,0.005979728266416018,0.013990417169395641,30.0,5.0,0.015214760028140274,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:08:40,A123,13.47920754871002,78.15142161993701,31597,475,315,0.013240603960303687,0.0062195594430960455,26.0,-5.0,0.014628619651211624,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:08:50,A123,13.490049666600347,78.16092706884332,31553,475,315,0.010842117890327074,0.009505448906310221,-44.0,0.0,0.014418913941702565,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:09:00,A123,13.495865709813629,78.17221868797263,31643,470,315,0.005816043213281219,0.011291619129309538,90.0,-5.0,0.01270145744472435,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:09:10,A123,13.510611604744348,78.18486148587084,31608,473,315,0.014745894930719317,0.012642797898209324,-35.0,3.0,0.019423742070022957,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:09:20,A123,13.523738997997995,78.19688051795104,31564,471,315,0.013127393253647313,0.012019032080203829,-44.0,-2.0,0.017798471445067236,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:09:30,A123,13.530911605622736,78.21142977740845,31645,466,315,0.007172607624740479,0.014549259457410813,81.0,-5.0,0.016221197579018118,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:09:40,A123,13.53694352317522,78.2198838340788,31606,463,315,0.00603191755248389,0.008454056670345267,-39.0,-3.0,0.01038533117167539,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:09:50,A123,13.54917933883243,78.22799676927364,31619,462,315,0.01223581565720977,0.008112935194844795,13.0,-1.0,0.014681106983908641,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:10:00,A123,13.56015169041063,78.2421905261442,31609,464,315,0.01097235157820009,0.014193756870554353,-10.0,2.0,0.01794032422382714,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:10:10,A123,13.571938182874996,78.25304133159187,31680,466,315,0.011786492464366916,0.010850805447674361,71.0,2.0,0.01602065490159056,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:10:20,A123,13.584960286622348,78.25804212138965,31620,463,315,0.013022103747351466,0.005000789797776406,-60.0,-3.0,0.013949304090467369,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:10:30,A123,13.59530191030152,78.26369761223948,31660,461,315,0.010341623679172685,0.005655490849832745,40.0,-2.0,0.011787016461945196,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:10:40,A123,13.600488208578629,78.27813993916602,31648,462,315,0.005186298277108037,0.014442326926541682,-12.0,1.0,0.015345308627468027,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:10:50,A123,13.613880198173934,78.28720833878332,31648,460,315,0.013391989595305631,0.009068399617291334,0.0,-2.0,0.01617347386740597,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:11:00,A123,13.628865030630369,78.29368501449844,31677,462,315,0.01498483245643456,0.00647667571512045,29.0,2.0,0.01632459898638388,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:11:10,A123,13.63589785118438,78.29936443208955,31766,459,315,0.00703282055401111,0.005679417591110791,89.0,-3.0,0.009039709570508326,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:11:20,A123,13.645795666984537,78.30712748529807,31738,461,315,0.009897815800156806,0.007763053208520887,-28.0,2.0,0.012579020340716528,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:11:30,A123,13.659168584185815,78.31830608987175,31638,459,315,0.013372917201278867,0.011178604573686357,-100.0,-2.0,0.01742974798117006,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:11:40,A123,13.669931663288502,78.32999220218765,31635,463,315,0.010763079102686035,0.011686112315899777,-3.0,4.0,0.015887387854222647,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:11:50,A123,13.679166516640676,78.34144235433224,31584,460,315,0.009234853352174,0.01145015214459022,-51.0,-3.0,0.014710149576752214,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:12:00,A123,13.685358888559788,78.35171987267135,31560,458,315,0.006192371919112816,0.010277518339108838,-24.0,-2.0,0.01199886882982456,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:12:10,A123,13.691268763257314,78.36177652823456,31558,456,315,0.0059098746975259075,0.010056655563204231,-2.0,-2.0,0.011664602010243793,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:12:20,A123,13.702860357211753,78.36850352316843,31643,452,315,0.01159159395443865,0.006726994933870856,85.0,-4.0,0.013402145770170642,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:12:30,A123,13.7164267477555,78.37600872449246,31579,457,315,0.01356639054374753,0.007505201324036648,-64.0,5.0,0.015504031711132555,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:12:40,A123,13.7273636298885,78.3892254117716,31542,455,315,0.010936882132998704,0.01321668727914016,-37.0,-2.0,0.01715506378378383,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:12:50,A123,13.73480701284962,78.40105894759526,31606,455,315,0.0074433829611209035,0.011833535823654984,64.0,0.0,0.013979861229484032,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:13:00,A123,13.74183454135328,78.40849771090535,31603,452,315,0.007027528503659397,0.00743876331009119,-3.0,-3.0,0.01023334532072988,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:13:10,A123,13.74889195141349,78.41557339879054,31625,447,315,0.007057410060211211,0.007075687885190973,22.0,-5.0,0.00999361775367703,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:13:20,A123,13.762538205527962,78.42435181239631,31536,448,315,0.01364625411447129,0.00877841360576781,-89.0,1.0,0.016225929766600557,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:13:30,A123,13.772606012748948,78.43832448802927,31603,444,315,0.010067807220986325,0.013972675632956566,67.0,-4.0,0.0172219745262488,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:13:40,A123,13.785867298075017,78.45308222532863,31528,446,315,0.013261285326068517,0.014757737299362361,-75.0,2.0,0.01984067787895341,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:13:50,A123,13.791062933597512,78.46582527203874,31485,448,315,0.005195635522495579,0.012743046710113504,-43.0,2.0,0.013761535813227843,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:14:00,A123,13.797273151564312,78.47090434320761,31449,452,315,0.006210217966799547,0.005079071168864857,-36.0,4.0,0.008022703480345894,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:14:10,A123,13.8107677250177,78.47937187332288,31458,452,315,0.01349457345338756,0.008467530115268573,9.0,0.0,0.015931182597090913,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:14:20,A123,13.822649904424589,78.4890851396528,31448,447,315,0.011882179406889293,0.009713266329924863,-10.0,-5.0,0.015347108204921082,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:14:30,A123,13.836629816964289,78.49517192862837,31409,450,315,0.013979912539699768,0.006086788975565582,-39.0,3.0,0.015247522902121563,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:14:40,A123,13.844608585775829,78.50826648866604,31460,455,315,0.007978768811540249,0.013094560037671954,51.0,5.0,0.015333892341092092,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:14:50,A123,13.852282574707967,78.51904297058844,31406,456,315,0.0076739889321384425,0.010776481922405878,-54.0,1.0,0.013229613325963991,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:15:00,A123,13.85791985284905,78.52823743326962,31429,451,315,0.005637278141083613,0.009194462681179516,23.0,-5.0,0.01078503819351336,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:15:10,A123,13.86424796363451,78.53442879154292,31424,456,315,0.006328110785458918,0.00619135827329842,-5.0,5.0,0.008853129581192307,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:15:20,A123,13.875070689490846,78.54058290714941,31362,452,315,0.010822725856336035,0.006154115606491928,-62.0,-4.0,0.012450081680835353,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:15:30,A123,13.881482231113676,78.55235737159752,31400,453,315,0.006411541622830086,0.011774464448109256,38.0,1.0,0.013406933990330208,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:15:40,A123,13.887329569090705,78.5594574860042,31458,457,315,0.005847337977028744,0.007100114406682678,58.0,4.0,0.009197988149893732,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:15:50,A123,13.893303673677885,78.57069292702623,31502,462,315,0.005974104587179951,0.011235441022023451,44.0,5.0,0.01272497782229627,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:16:00,A123,13.906020710974907,78.58012198612147,31469,462,315,0.01271703729702267,0.009429059095239722,-33.0,0.0,0.015831304211447288,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:16:10,A123,13.912688920441282,78.59191963974015,31488,458,315,0.006668209466374364,0.0117976536186859,19.0,-4.0,0.013551739681455557,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:16:20,A123,13.924585561557356,78.59757569330124,31427,454,315,0.011896641116074136,0.0056560535610827856,-61.0,-4.0,0.013172737442555474,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:16:30,A123,13.932835986946074,78.60303919514942,31444,455,315,0.008250425388718341,0.005463501848183228,17.0,1.0,0.009895421746439599,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:00:00,B456,13.124087281178143,77.53746541138885,30439,494,35,,,,,0.0,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:00:10,B456,13.130954878663909,77.54476123028171,30367,493,35,0.0068675974857654865,0.007295818892856687,-72.0,-1.0,0.010019624171786933,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:00:20,B456,13.144331232234975,77.55089769457726,30345,489,35,0.013376353571066701,0.006136464295551036,-22.0,-4.0,0.01471676013627869,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:00:30,B456,13.157237411575949,77.5594149025268,30297,487,35,0.012906179340973267,0.00851720794953792,-48.0,-2.0,0.0154632563335488,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:00:40,B456,13.170899522848371,77.56649940014567,30388,490,35,0.01366211127242245,0.0070844976188766395,91.0,3.0,0.015389717051717402,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:00:50,B456,13.183663216057957,77.57616723155851,30439,487,35,0.01276369320958537,0.00966783141284111,51.0,-3.0,0.016011834016611996,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:01:00,B456,13.192797667857262,77.58226097812144,30532,486,35,0.009134451799305054,0.006093746562925162,93.0,-1.0,0.010980526255466519,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:01:10,B456,13.20086763369348,77.5907424040784,30574,481,35,0.008069965836218884,0.008481425956958333,42.0,-5.0,0.011707217212519229,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:01:20,B456,13.215792873081249,77.60130816074302,30509,482,35,0.01492523938776813,0.010565756664618675,-65.0,1.0,0.018286552017209783,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:01:30,B456,13.230094900712077,77.61523383978457,30532,483,35,0.014302027630828107,0.013925679041548733,23.0,1.0,0.01996177675261399,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:01:40,B456,13.242518307304612,77.6234185342972,30615,481,35,0.012423406592535713,0.008184694512635815,83.0,-2.0,0.014877172299487247,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:01:50,B456,13.249431242384825,77.6285348643912,30585,479,35,0.006912935080212179,0.00511633009399759,-30.0,-2.0,0.008600320055321985,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:00,B456,13.260935190451294,77.63528509020078,30650,477,35,0.01150394806646915,0.006750225809582844,65.0,-2.0,0.01333815465483804,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:10,B456,13.274477246910688,77.64191604221993,30552,472,35,0.013542056459394658,0.006630952019150982,-98.0,-5.0,0.015078355939216817,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:20,B456,13.284977644489288,77.64956750957674,30643,470,35,0.010500397578599774,0.007651467356808439,91.0,-2.0,0.012992432490529598,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:30,B456,13.293149423501992,77.65801140691634,30725,475,35,0.00817177901270405,0.008443897339603268,82.0,5.0,0.011750632941004903,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:40,B456,13.30062192406269,77.67002826968375,30707,475,35,0.007472500560698592,0.01201686276741043,-18.0,0.0,0.014150733387369569,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:02:50,B456,13.3152412834623,77.68353034454127,30673,477,35,0.014619359399608456,0.01350207485751298,-34.0,2.0,0.01990054508582125,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:00,B456,13.326393865324173,77.69629013147808,30717,474,35,0.0111525818618734,0.012759786936811679,44.0,-3.0,0.016946747323855912,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:10,B456,13.331655461928117,77.70189675164414,30634,469,35,0.005261596603943985,0.005606620166062726,-83.0,-5.0,0.00768886132721459,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:20,B456,13.342578924724585,77.7126579737892,30578,471,35,0.010923462796467831,0.010761222145063698,-56.0,2.0,0.01533381692603724,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:30,B456,13.353930894502335,77.72684336664814,30479,472,35,0.011351969777750881,0.014185392858934165,-99.0,1.0,0.018168450357619107,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:40,B456,13.362225171636258,77.74105994836566,30548,475,35,0.008294277133922279,0.014216581717519716,69.0,3.0,0.01645922929256476,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:03:50,B456,13.376539668717228,77.74657241791911,30578,478,35,0.014314497080970767,0.005512469553451638,30.0,3.0,0.015339235550015259,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:00,B456,13.388808411088707,77.75843466574062,30597,479,35,0.01226874237147868,0.011862247821511573,19.0,1.0,0.017065607599985193,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:10,B456,13.400389938901435,77.76974869276422,30503,480,35,0.011581527812728254,0.011314027023601625,-94.0,1.0,0.016190707024950637,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:20,B456,13.414602483501922,77.77732332806674,30470,482,35,0.014212544600486154,0.007574635302518118,-33.0,2.0,0.016105015491670968,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:30,B456,13.42120972664201,77.78592610849077,30461,477,35,0.006607243140088315,0.0086027804240274,-9.0,-5.0,0.01084728043964353,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:40,B456,13.42879917563643,77.79435609273065,30487,474,35,0.007589448994419712,0.00842998423988206,26.0,-3.0,0.011343031795933496,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:04:50,B456,13.440218301644943,77.80501554470132,30402,470,35,0.011419126008513913,0.010659451970667533,-85.0,-4.0,0.015621150889524333,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:00,B456,13.453441558673898,77.81510516797069,30303,474,35,0.01322325702895455,0.010089623269365688,-99.0,4.0,0.01663294995397754,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:10,B456,13.462018559694226,77.82748235199125,30375,479,35,0.008577001020327657,0.012377184020564869,72.0,5.0,0.015058540127835366,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:20,B456,13.470669867539844,77.8347913648591,30399,474,35,0.00865130784561785,0.007309012867850129,24.0,-5.0,0.011325493214074509,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:30,B456,13.48266123384616,77.84221941411442,30339,476,35,0.01199136630631692,0.007428049255324254,-60.0,2.0,0.014105629430542825,False,False,False,False,0,0,NORMAL,Normal flight behavior
2026-09-23 10:05:40,B456,13.487690141975644,77.85264465020678,30281,480,35,0.005028908129483867,0.010425236092359569,-58.0,4.0,0.011574777084515517,False,False,False,False,0,0,NORMAL,Normal flight behavior
